post_type,text
3,"['อนุญาต', 'สอบถาม', 'พี่', 'มจพ', 'คณะวิทยาศาสตร์ประยุกต์', 'สาขา', 'ฟิสิกส์', 'อุตสาหกรรม', 'อุปกรณ์', 'แพทย์', 'รอบ', 'สอบ', 'สัมภาษณ์', 'สัมภาษณ์', 'โหด', 'สัมภาษณ์', 'อ่ะไร', 'ขอบคุณ']"
1,"['kmutnb', 'มจพ', 'สำหรับ', 'เด็ก', '65', 'หา', 'หอ', 'พัก', 'มจพ', 'แนะนำ', 'ซวงศ์', 'สว่าง', '11', 'ประตู', 'พระจอม', 'เดิน', '5', 'นาที', 'ห้อง', 'พัก', 'เลือก', 'ต้องการ', 'คน', 'ร่มรื่น', 'สะอาด', 'ปลอด', 'ภัย', 'เฟอร์นิเจอร์', 'อำนวย', 'สะดวก', 'ตู้', '711', 'fitness', 'สนใจ', 'สอบถาม', 'Line', 'ID', 'ulifeapartment', '0906255581', 'พระนครเหนือ', 'พระจอมเกล้าพระนครเหนือ', 'หอม', 'จพ', 'หอ', 'พักหลัง', 'มจพ', 'หอพักวงศ์', 'สว่าง', '11', 'มจพ', '65', 'หอ', 'พัก', 'kmutnb', 'หอ', 'พักพระจอมเกล้าพระนครเหนือ', 'หอ', 'พักใกล้ม', 'จพ']"
1,"['หนังสือ', 'เล่ม', '100', 'บาท', 'สนใจ', 'ทัก', 'ตัว', 'นัด', 'มอ', 'มอ']"
3,"['วิชา', 'HERBS', 'FOR', 'HEALTH', 's', '1', 'ทราบ', 'ตอน', 'ไหม']"
3,"['หาหอราคา', '35005000', 'เน็ต', 'ดี', 'ติดเน็ต']"
3,"['สอบถาม', 'สอบ', 'ข้อ', 'สอบ', 'สัมภาษณ์', 'พรุ่ง', 'สอบ', 'รอบ', 'โควต้า', 'เรียน', 'ดี', 'เลือก', '3', 'อันดับ', 'ทราบ', 'ห้อง', 'สัมภาษณ์', 'สาขา', 'สัมภาษณ์', '3', 'ห้อง', 'หรอ', 'เลือก', '3', 'อันดับ']"
3,"['กรุณา', 'คน', 'รี', 'วิว', 'กฎหมาย', 'A', 'ยากมั๊ย', 'อคน', 'เรียน', 'ดี', 'เรัยนง่าย', 'ขอบคุณ', 'คน']"
3,"['รบกวน', 'รี', 'วิว', 'เลือก', 'เสรี', '3', 'วิชา', 'HUMAN', 'RELATIONS', 'DEVELOPMENT', 'DEVELOPMENT', 'OF', 'LIFE', 'QUALITY']"
3,"['รบกวน', 'สอบถาม', 'Math2', 'เลือก', 'เซคไหน', 'ดี']"
3,"['040433002', 'อาหาร', 'ชีวิต', 'ประจำ', '330', '080', '203901', 'มนุษย์', 'สังคม', '330', 'รีวิว']"
3,"['สอบถาม', 'จิตอาสา', 'กยศ', 'เรียน', 'elearning', 'สามาเอา', 'ใส่', 'แผน', 'ก', 'ระดาษ', 'ไหม', 'ชม']"
3,"['0100', 'u', 'lifeprime', '3', 'คน', 'เคาะ', 'ประตู', 'หา', 'เรื่อง', 'ถีบ', 'ประตู', 'ใส่', 'โดน', 'หน้า', 'รุ่น', 'น้อง', 'ดู', 'เมา', 'ฝาก', 'คน', 'ระวัง', 'รู้', 'หา', 'เรื่อง', 'คน', 'รึเปล่า']"
3,"['วิชา', 'EXERCISE', 'Aง่าย', 'อาจารย์', 'คน', 'ดี']"
3,"['สนใจ', 'วิชา', 'ฟุตบอล', 'เรียน', 'อังคาร', '16001800', 'ทัก', 'เต็ม']"
3,"['หา', 'เพื่อน']"
3,"['อนุญาต', 'สอบถาม', 'ค้า', 'กรณี', 'ทะเบียน', 'ระบบ', 'สัก', 'วิชา', 'เนื่อง', 'เจ้าของ', 'เซค', 'วิชา', 'คณะ', 'ยื่น', 'เรื่อง', 'ทะเบียน', 'ปริ้น', 'ใบ', 'ชำระ', 'เทอม', 'ทะเบียน', 'วิชา', 'เรียน', 'แนะนำ', 'ค้า', 'ขอบ', 'ค้า']"
3,"['หาหอพัก', 'งบ', '20004000', 'บาท', 'หอ', 'พัก', 'ใกล็', 'ประตูกลาง', 'ม', 'ดี', 'หาคน', 'รูม', 'เมท', 'ชิว']"
3,"['รีวิว', 'คาบบ']"
3,"['หา', 'บ้านเช่า', 'มหาลัย']"
3,"['หา', 'คน', 'หาร', 'บ้าน', 'ค้าบ', 'ตก', 'คน', 'หล่ะ', '3000', '3', 'ห้อง', 'นอน', '2', 'ห้องน้ำ', 'ตอน', 'หา', '2', 'คน', 'ค้าบบบ']"
3,"['โทด', 'ค้าบ', 'กะลังหา', 'คน', 'ทำ', 'งาน', 'คับ', 'ร้าน', 'ชาบุ', 'ล่ะ', '400', '450', 'ตลาด', 'นกฮุก', 'ค้าบ', 'โทร', 'คุย', 'ค้า', 'บบ', '081', '5594247', '—', 'แจ่วฮ้อน', 'โบราณ', 'ตลาด', 'นกฮูก']"
3,"['เทอม', 'เรียน', 'ตัว', 'เซค', 'ง่า', 'ทัก', 'งั้บ', 'หา', 'เพื่อน', 'นั่ง', 'เรียน']"
3,"['ดู', 'เปล่า', 'ขยับ', 'แปะ', 'กระจก', 'รบกวน', 'ดู', 'แปะ', 'กระจก', 'ผม', 'ศึกษา', 'ผม', 'ขยับ', 'รถ', 'ชน', 'กำแพง', 'หรอ']"
3,"['แนะนำ', 'สาม', 'วิชา', 'เรียน', 'เกี่ยว', 'เกรด', '030933163', 'Language', 'Administ', 'MNGT', '030933164', 'Language', 'study', 'skills', 'development', '030933165', 'Language', 'strate', 'life', 'QUA']"
3,"['ค้า', 'บบ', 'ผม', 'วิชา', 'Engineering', 'mathematics', '2', 'อะครับ', 'เลือก', 'อาจารย์', 'คน', 'ดี', '1', '2', 'ขอบคุณ']"
3,"['เห็นใจ', 'สำหรับ', 'คน', 'ทรัพย์', 'เรียน', 'หวัง', 'กู้', 'เงิน', 'กยศ', 'ชำระ', 'ดอกเบี้ย', 'หวัง', 'แบ่งเบา', 'ภาระ', 'ครอบครัว', 'จ่าย', 'หอ', 'อาหาร', 'ตอน', 'กู้', 'เก่า', 'เงิน', 'สัก', 'งวด', 'นาม', 'เอกสาร', 'ร้อย', 'คน', 'รู้', 'เงิน', 'ตอน', 'ลำดับ', 'คิว', 'เลข', 'เหมือน', 'คิว', 'ข้าม', 'คิวที', 'คิว', 'เอกสาร', 'คน', 'แก้', 'นาม', 'กยศม', 'ชี้แจ้ง', 'ทำ', 'งาน', 'ลำดับ', 'คิว', 'สัก', 'ศึกษา', 'คน', 'หนี้', 'ระบบ', 'หน่วย', 'งาน', 'มอ', 'เรื่อง', 'โปรด', 'ทราบ', 'ปัญหา', 'ขอบคุณ', 'กยศ']"
3,"['แนะนำ', 'ย้าย', 'วิชาเรียน', 'คณะวิศวะ', 'ไหม', 'รบกวน']"
3,"['รีวิว', 'อาจารย์', 'คน', 'คอมโปรวทอ']"
3,"['ร้าน', 'มอ', 'พนักงาน', 'พาร์ทไทม์', 'ไหม']"
3,"['สอบถาม', 'ดรอปเทอม', '2', 'เทอม', 'ปัญหา', 'ไหม', 'ตอน', 'เรียน', 'ปี', '4', 'เทอม', '1', 'เตรียม', 'เอกสาร', 'ไหม', 'รบกวน']"
3,"['สอบถาม', 'ซื้อ', 'แมคบุ้ค', 'แน่ใจ', 'โปรแกรม', 'แมค', 'อาจารย์', 'ตัว', 'แทน', 'พี่', 'ทราบ', 'วินโดว์', 'แมค', 'C', 'language', 'Orcad', 'Quartus', 'll', '131', 'เรียน', 'ครุวิศวะ', 'ไฟฟ้า', 'ขอบคุณ', 'ล่วงหน้า']"
3,"['สอบถาม', 'เรียน', 'ไหม', 'รี', 'วิว']"
3,"['แนะนำ', 'อาจารย์', 'วิชา', 'S', '1', 'อาจารย์โอเค', 'คน', 'แนะนำ', 'คับ', 'พัฒนา', 'คุณภาพ', 'ชีวิต']"
3,"['เรียน', 'วิชา', 'DEVELOPMENT', 'OF', 'LIFE', 'QUALITY', 'แนะนำ', 'เรียน', 'เกี่ยว', 'อาจารย์', 'คน', 'ดี', 'ขอบคุณ']"
3,"['วุฒิปวส', 'เทียบ', 'โอน', 'ศึกษา', 'วิชา', 'เครื่องมือ', 'วัด', 'อัตโนมัติ', 'อะ', 'พี่', 'คน', 'แนะแนว', 'ข้อ', 'สอบ', 'ข้อ', 'ไหม', 'หนู', 'อ่าน', 'เรื่อง']"
3,"['วิชา', 'เรียน', 'อาจารย์', 'คน', 'ดี', 'แนะนำ']"
3,"['วิธี', 'ติดต่อ', 'วิชา']"
3,"['อนุญาต', 'สอบถาม', 'ยื่น', 'เรื่อง', '1', 'อาทิตย์', 'ทราบ', 'หรอ', 'ยื่น', 'เรื่อง', 'ไหม']"
3,"['รอ', 'เปล่า']"
3,"['มหาลัย', 'ใส่', 'เวลา', 'โอน', 'ไหจ', 'ไหร่', 'คืน', 'กรณ๊', 'ขยาย', '4', 'รอบ', 'โอน', 'เงิน', 'นศ', 'โอน', '2', 'มหาวิทยาลัยเทคโนโลยี', 'อนุมัติ', 'ซ้ำซ้อน', 'ขั้นตอน', 'ผม', 'จงใจ', 'เงิน', 'ตกค้าง', 'มหาวิทยาลัย', 'เลข', 'บัตร', 'ประจำ', 'ตัว', 'ประชาชน', 'ศึกษา', 'อยุ่', 'บัญชี', 'ธนาคาร', 'บุคคล', 'บัตร', 'ศึกษา', 'อยุ่', 'ดำเนินการ', 'เทอม', 'ศึกษา', 'คน', 'รอ', 'มหาวิทยาลัย', 'ประกาศ', 'ชัดเจน', 'เรื่อง', 'เวลา']"
3,"['รบกวน', 'รีวิว', 'อาจาร', 'ขอบคุณ']"
3,"['หา', 'รุ่น', 'พี่', 'BME', 'สอบถาม', 'เกี่ยว', 'เรื่อง', 'เรียน', 'เตรียม', 'ตัว']"
3,"['ทะเบียน', 'เรียน', 'รอ', 'เทอม', 'สำหรับ', 'คน', 'ลา', 'พัก', 'ทะเบียน', 'อ่ะ']"
3,"['เรียน', 'อาจารย์']"
3,"['สอบถาม', 'น้อง', 'ปี', '1', 'เสื้อ', 'ช็อป', 'คณะ', 'วิศวะ', 'มหาลัย', 'รูปแบบ', 'เรื่อง', 'ตัด', 'เสื้อ', 'ช็อป', 'ลักษณะ', 'อักษร', 'ปัก']"
3,"['สอบถาม', 'แนะนำ', 'ไหม', 'ตัว']"
3,"['รบกวน', 'รีวิว', 'อาจารย์', 'สอน', 'วิชา', 'STAT', 'ENG', 'Sci', 'วิชา', 'ENG', 'Math', '3', 'ขอบคุณ', 'ล่วงหน้า']"
3,"['เรียน', 'Eng', 'Oral', 'เรียน', 's', '3334']"
3,"['หนู', 'อนุญาต', 'หา', 'คน', 'อะ', 'เค้า', 'ขาย', 'กล้อง', 'ฟิมล์', 'เว็ปนึง', 'เฟส', 'บุ๊ค', 'คน', 'โดน', 'เค้า', 'โกง', 'จำนวน', '5', 'คน', 'เค้า', 'โกง', 'กล้อง', 'แฟน', 'หนู', '1600', 'คน', 'รุ้จัก', 'เค้า', 'เงิน', 'แฟน', 'หนู', 'เค้า', 'ทำ', 'งาน', 'เหมือน']"
3,"['สอบถาม', 'พ้น', 'สถาพ', 'นักศึกษา', 'ทำ', 'เรื่อง', 'รักษา', 'สภาพ', 'ศึกษา', 'ปตรี', 'เทียบ', 'โอน', 'ปี', '1']"
3,"['ฝาก', 'รีวิว', 'อาจารย์', 'อังกฤษ', 'คน', 'Eng', '2']"
3,"['คน', 'ร้าน', 'เหล้า', 'คุย', 'ได้ยิน', 'วง', 'ตัว', 'ตัว', 'โวยวาย', 'แหก', 'ปาก']"
3,"['มนุษย์', 'สัมพันธ์', 'คิดเชิง', 'ระบบ', 'ตัว', 'ดี']"
3,"['สาขา', 'SDA', 'ดู', 'สตอรี่', 'รุ่น', 'พี่', 'แนะนำ', 'ไหม', 'ตัดสินใจ']"
3,"['Make', 'friend', 'กันค้าบ']"
3,"['มอมี', 'คลีนิก', 'ค้า', 'ล้าง', 'แผล', 'ค้า', 'โรง', 'พยาบาล', 'แพงง', 'ค้า']"
3,"['อาจารย์วิชาภาค', 'คณะ', 'ตอน', 'เรียน', 'กล้อง', 'ตอน', 'สอบ', 'กล้อง', 'ไมค์', 'คน', 'คน', 'คิดเห็น']"
3,"['ม', 'จอด', 'รถ', 'มอเตอร์ไซค์', 'รถ', 'เก๋ง', 'เอื้ออำนวย', 'รองรับ', 'จอด', 'ศึกษา', 'ไหม', 'ระเบียบ', 'จอด', 'เบียด', 'แง่', 'ดี', 'ม', 'นศ', 'รู้จัก', 'ตัวรอด', 'จอด', 'จอด', 'ม']"
0,"['บัตร', 'นศกด', 'เงิน', 'เซเว่นแยก', 'มอ', 'ลืม', 'บัตร', 'ปกติ', 'ตู้', 'ดูด', 'คน', 'ดึง', 'กด', 'ตอน', '4', 'โมง', 'เย็น', 'เจอ', 'ติดต่อ', 'บัตรนศ', 'ชื่อ']"
3,"['ถาม', 'ตอน', 'ใบ', 'Transcript', 'ทำ', 'เรื่อง', 'มอ', 'ป่าว', 'สมัคร', 'งาน', 'รู้', 'ออนไลน์', 'มอ', 'ไหม', 'หริอ', 'มอ', 'ทำ', 'เรื่อง', 'ขอบคุณ']"
3,"['บัตร', 'ศึกษา', 'หาย', 'สอบแทน', 'กลัว', 'ทำ']"
3,"['เรียน', 'วิชา', 'English', 'conversation', 'อาจารย์', 'ท่าน', 'รี', 'วิว', 'ถี้']"
3,"['ผม', 'เรียน', 'วิชา', 'สอบ', 'ชน', 'ทราบ', 'ไหม', 'วิชา', 'เรียน', 'สอบซ้อน', 'สอบซ้ำซ้อน', 'ใบ', 'แนบ', 'วิชา', 'เรียน']"
3,"['รีวิว', 'วิชา', 'อาจารย์', 'คน', 'ดี']"
1,"['ทำ', 'เล็บเจล', 'มจพตึก', '63', '•', 'ทาสี', 'ราคา', '180', '฿', 'เพ้นท์', '200', '฿', 'นิ้ว', '3050', '฿', 'ติด', 'อะไหล่', 'ปั้น', 'นูน', '1070', '฿', 'ล้าง', 'เจล', '50', '฿', '•', 'ทำ', 'มอ', 'ตรวจ', 'ATK', 'อาทิตย์', 'ฉีด', 'วัคซีน', '3', 'เข็ม', 'ใส่', 'แมส', 'ถุง', 'มือ', 'ทำ', 'เครื่องมือ', 'อุปกรณ์', 'อบ', 'ฆ่า', 'เชื้อ', 'เช็ด', 'แอลกอฮอล', 'IG', '19', 'decgelnails', 'จอง', 'คิวdm', 'น้า', '—', 'ตึก', '63', 'วทอ']"
3,"['แนะนำ', 'ร้าน', 'ก๋วยเตี๋ยว', 'ลับ', 'อร่อย', 'กก', 'อร่อย', 'ง', 'วินs', '9', '20', '40', '50', 'บาท', 'นั่ง', 'ดี', 'กก', 'ผัก', 'ฟรี', 'อร่อย', '900', '1900']"
3,"['พี่', 'คน', 'transcript', 'ไหม', 'ไหม', 'ทำ', 'เว็บ', '3']"
1,"['ขาย', 'สัญญา', 'หอ', '11000', '฿', 'คืน', 'ตอน', 'กลาง', 'เดือน', 'สัญญา', 'เดือน', 'พฤศจิกายน', '2565', 'สัญญา', 'เดือน', '5500', 'ไฟ', '8', 'น้ำ', '18', 'มีทีวี', 'ตู้', 'เสื้อผ้า', 'ขนาด', 'เตียง', '6', 'ฟุต', 'แอร์', 'เครื่อง', 'ซัก', 'ผ้า', 'หอ', 'ลิฟต์', 'wifi', 'เราท์เตอร์', 'ห้อง', 'แรง', 'แย่ง', 'เซเว่น', 'ใต้หอ', 'ร้าน', 'อาหาร', 'ล้อมรอบ', 'ห้องน้ำ', 'จอด', 'รถ', 'ล็อค', 'มีคีย์การ์ด', 'ประตู', 'หอ', 'ห้อง', 'ระบบ', 'คีย์การ์ด', 'เดิน', 'เรียน', 'นั่ง', 'วิน', '15', 'วิน', 'ล่าง', 'หอตลอด']"
